age,club_mv,club_match_played,club_match_won,club_match_draw,club_match_lose,club_total_goals,club_goals_conceded,contract_expired,height,weight,rating,shots_total,shots_on,goals_total,goals_conceded,goals_assists,passes_total,passes_key,passes_accuracy,tackles_total,tackles_blocks,tackles_interceptions,duels_total,duels_won,dribbles_attempts,dribbles_success,fouls_drawn,fouls_committed,cards_yellow,cards_yellowred,cards_red,penalty_won,penalty_success,penalty_missed,penalty_saved,games_appearences,games_minutes_played,games_lineups,substitutes_in,substitutes_out,substitutes_bench,google_search,twitter_avgretweets,twitter_avglikes,youtube_avgview,youtube_avglike,youtube_avgdislike,youtube_avgcomment,Defender,Goalkeeper,Midfielder,left,right,captain,shots_accuracy,duels_accuracy,dribbles_accuracy,goals_pg,assists_pg,conceded_pg,tackles_pg,duels_pg,passes_pg,dribbles_pg,club_contribution,market_value
0.824991579043948,2.2618240877183515,0.9874389905747815,2.2245854890378194,0.04747460907042232,-1.9713242890859481,2.3866154302774825,-0.9566415965446511,1.6940394413612396,1.0502436901053347,0.0019919197880411844,0.832997226660807,-0.35504104944127246,-0.6271890347187807,-0.5381442269644221,-0.2196484231113359,-0.05607172461759676,3.8897511099916158,0.15606726521155764,0.8821860609757362,2.6969574242174583,0.194535358232746,2.2234881487276104,1.7880037972878398,2.0509501103728613,-0.09373526531479467,-0.062188322973777084,2.3324712169740565,1.3052098595601616,2.7087489790925487,-0.25203024544428887,-0.26521167219950154,-0.32380401698531297,-0.2182817309187517,-0.17424764499413337,-0.1381823401054204,1.5280013213078338,1.4632628477547382,1.3953841865534122,0.3051546693698568,1.5292095238766714,-0.5729898840218018,2.2711620300498487,4.77460865423206,4.844810610013361,1.530833018472207,1.9727950558647318,2.1520284958604963,2.016420069863564,-0.7199290745208348,-0.2963188789948769,1.3567477035949576,-0.5820968759434416,0.6466250894910439,2.687228713132179,-1.0611355967607654,0.39433038583027025,0.4419414222960248,-0.6016882710396931,-0.2296653899087743,-0.14708712112251532,1.1147636676399477,0.7183101192415602,2.0802290811238078,-0.3516572516501157,1.3118742429325712,17.72753358339242
-0.08302722377206381,0.9422575824054761,-0.3702420569669605,2.3954495916960825,-1.4730766042443684,-1.9713242890859481,1.4679635229221712,-2.1363356273810674,0.7127140291812754,-1.396752954280158,-2.070932606299906,1.7944089067639903,1.2556822037307414,0.43945084892116676,0.40616656081052444,-0.2196484231113359,4.1119264719570925,0.8969446320293877,3.5648157198854316,0.5020516220769689,0.9721532497312059,-0.29750303366784786,2.2234881487276104,1.7880037972878398,2.00428350751711,3.5058392844247073,3.373673187872252,3.1660008256496854,1.4974091488259749,0.4823457638420963,-0.25203024544428887,3.332793066993736,-0.32380401698531297,-0.2182817309187517,-0.17424764499413337,-0.1381823401054204,1.4362878262379988,1.0811747128140505,1.0329717989628262,1.0319850167074063,2.013754577932172,-0.19905477131790186,1.5581358418874065,-0.22597710502468224,-0.23017215913028183,0.8940146175218932,0.713336814762285,1.3793110421613457,0.8664145253091573,-0.7199290745208348,-0.2963188789948769,-0.73705671094951,-0.5820968759434416,0.6466250894910439,-0.3721305875875449,-0.0840965898539508,0.356120812413222,0.2937454771793144,0.13799561705855276,2.545452878864688,-0.14708712112251532,0.209529427559147,0.774784158896552,0.17449405176010352,2.1955610002885844,1.5711357535555268,16.906553056777135
-0.31003192447606676,1.5789789977269284,0.9874389905747815,1.882857283721294,-0.5607458762554939,-1.2032660800871589,1.4679635229221712,-0.9566415965446511,-0.2686113829986889,0.5914318192830548,0.5942560700988831,1.7600747210523358,4.42975449674618,5.4171036392409215,4.812950237093608,-0.2196484231113359,0.9859278245260755,0.09654289955111747,1.4423874367866045,0.5865259418322505,-0.3214498811334835,-0.29750303366784786,-0.6557372673399953,0.9070438169940808,0.41761901042156413,-0.054609454991539214,-0.19962278340761827,0.7249498288139152,1.7536748678470593,0.4823457638420963,-0.25203024544428887,-0.26521167219950154,-0.32380401698531297,-0.2182817309187517,-0.17424764499413337,-0.1381823401054204,1.5280013213078338,1.1289357296816365,1.1235748958604728,1.0319850167074063,1.5292095238766714,0.17488034138599812,1.5388339175117394,3.530232995255744,3.981797553092987,1.2956682395289107,1.5171374797793877,1.731754148436249,1.4923633457904666,-0.7199290745208348,-0.2963188789948769,-0.73705671094951,1.7179271034211205,-1.54649118361166,-0.3721305875875449,1.0722156293293439,-0.4044901068792989,-0.0535887691879754,3.470095417729698,0.44189347940295337,-0.14708712112251532,-0.520941586128614,0.12259504166203067,-0.380568816307804,-0.32488586971320194,1.3118742429325712,17.50439003707821
-0.9910460265880756,0.568435468276844,0.9874389905747815,-0.3383760508361226,0.35158485173338044,0.7168794424098144,-0.541587524417572,0.296783311219041,0.7127140291812754,-0.02031734181331841,0.0019919197880411844,-0.139863073454129,-0.5919121160842157,-0.5086734920921199,-0.5381442269644221,-0.2196484231113359,-0.5770714991894329,-0.3651380997624355,-0.29414479483970873,0.20639150293348313,-0.013449135689509806,-0.13349023636764992,-0.29583409033154456,-0.49305329454421487,-0.40682430669670966,-0.3676159375775828,-0.47449170427530063,-0.525344584199528,-0.7449158926085137,-1.001923046324872,-0.25203024544428887,-0.26521167219950154,-0.32380401698531297,-0.2182817309187517,-0.17424764499413337,-0.1381823401054204,-0.48969557022853966,-0.3433495294104694,-0.2354715576042254,-0.6639524604135425,1.044664469821171,1.5459757546336312,-0.8123835709069189,-0.22597710502468224,-0.23017215913028183,0.3904427691277841,0.13916651671496583,0.05879237789596242,-0.36142542473329037,1.3890257184925794,-0.2963188789948769,-0.73705671094951,-0.5820968759434416,0.6466250894910439,-0.3721305875875449,0.4587028584276129,0.5148788991460295,-0.24417730437412935,-0.6016882710396931,-0.5654448245646382,-0.14708712112251532,0.4368575656071371,-0.18508197642849533,-0.005110449741315375,-0.17661360052414143,-0.5893768349691022,14.508658238524095
-1.6720601287000845,-0.021002523161562744,-1.7279231045087025,-1.1926965641274367,1.872136065048171,-0.8192369755877642,-1.1731607107243485,-1.5464886119628591,-0.2686113829986889,-0.9379410834578782,-1.0344703432559323,-0.85329655449921,-0.6392863294128043,-0.6271890347187807,-0.5381442269644221,-0.2196484231113359,-0.5770714991894329,-0.9613793903332049,-0.7443568548909751,-0.9762489736404596,-0.6910507756662518,-0.6255286282682438,-0.8356888558442206,-0.8784732859227344,-0.8423792666837222,-0.4849933685473492,-0.47449170427530063,-0.6444202425817608,-1.0011816116295982,-1.001923046324872,-0.25203024544428887,-0.26521167219950154,-0.32380401698531297,-0.2182817309187517,-0.17424764499413337,-0.1381823401054204,-1.4068305209268912,-1.2840339051068361,-1.3227087203759837,-0.17939889552184285,-0.8935157464008311,-0.0744097337499352,-1.9884248366262105,-0.22597710502468224,-0.23017215913028183,-1.6799722354667772,-1.301451144958706,-0.8599621300973492,-1.0099444812663376,-0.7199290745208348,-0.2963188789948769,1.3567477035949576,1.7179271034211205,-1.54649118361166,-0.3721305875875449,-1.0611355967607654,0.5766942589570936,0.4419414222960248,-0.6016882710396931,-0.5654448245646382,-0.14708712112251532,0.3469836505649085,0.1633731570915818,-0.9384500114034111,0.8084359656161446,-1.3844454675461657,12.765691290604371
-0.5370366251800698,0.568435468276844,0.9874389905747815,-0.3383760508361226,0.35158485173338044,0.7168794424098144,-0.541587524417572,0.296783311219041,-0.2686113829986889,1.0502436901053347,-0.4422061929450903,0.5179733871599891,-0.3076668361126838,-0.15312686421213742,0.09139629821887559,-0.2196484231113359,-0.5770714991894329,0.3540634569571696,-0.16551277768220407,0.3753401424440464,1.0953535479087955,0.8505865474335378,1.203762480537,0.7182666783597038,1.1487291218283353,-0.21111269628456103,-0.1309055531906977,0.6058741704316826,1.4974091488259749,1.5955473714673225,-0.25203024544428887,-0.26521167219950154,-0.32380401698531297,-0.2182817309187517,-0.17424764499413337,-0.1381823401054204,0.2440123903301416,0.5080425104030193,0.5799563144745934,-0.9062292428593922,-0.16669816531758036,-0.9469249967257019,0.8893098215898287,-0.22597710502468224,-0.23017215913028183,0.32937976195931673,0.38618371459520723,-0.43503204365624576,0.057771375422902255,1.3890257184925794,-0.2963188789948769,-0.73705671094951,1.7179271034211205,-1.54649118361166,-0.3721305875875449,0.965315676823739,0.7411034921307741,0.6452358598279223,0.19670068754254041,-0.5654448245646382,-0.14708712112251532,0.9589822149000845,0.7927745039390011,0.36344000772707474,-0.21780034196554718,0.10198719335877923,15.607270193858982
1.9600150825639628,0.26387436905276235,-0.3702420569669605,1.02853677042998,-0.25663563359253583,-1.2032660800871589,1.3531320345027573,-0.21933282727189105,-0.2686113829986889,1.5090555609276146,2.074916445875988,-1.501867493615038,-0.7340347560699816,-0.6271890347187807,-0.5381442269644221,0.2665966978201029,-0.5770714991894329,-0.8778592095528637,-0.7443568548909751,0.03744286342291988,-0.8758512229326361,-0.6255286282682438,-0.8356888558442206,-1.0357875681180486,-1.0134901438214772,-0.6806224201636265,-0.6806433949260624,-0.8230337301551098,-1.0011816116295982,-0.63085584378313,-0.25203024544428887,-0.26521167219950154,-0.32380401698531297,-0.2182817309187517,-0.17424764499413337,-0.1381823401054204,-1.4068305209268912,-1.0805304419319048,-1.0508994296830443,-0.9062292428593922,-0.8935157464008311,0.17488034138599812,0.3882887376490795,-0.22597710502468224,-0.23017215913028183,0.5112266342999257,0.4753200336774398,0.7173706333844393,0.15251376807068137,-0.7199290745208348,3.3747427885527648,-0.73705671094951,-0.5820968759434416,0.6466250894910439,2.687228713132179,-1.0611355967607654,2.4576473503508955,-1.3877085154910531,-0.6016882710396931,-0.5654448245646382,1.457854515616884,-0.8213772449840641,-1.077699921199104,-0.3063184414209787,-0.7532279807038211,-1.4230805161880178,11.51293546492023
-1.2180507272920786,0.1491124956309775,0.9874389905747815,1.5411290784047682,0.04747460907042232,-1.2032660800871589,1.1234690576639295,-1.177834227326479,-0.2686113829986889,1.203180980379428,0.29812399494346215,1.790887152477573,-0.2602926227840952,-0.27164240683879826,-0.22337396437277326,-0.2196484231113359,-0.5770714991894329,0.29838333643694215,-0.5514088291547181,0.7977117412204545,-0.198249582955894,0.358548155532944,0.3040045380158732,-0.21775330070241516,0.07539725614605425,-0.641496609840371,-0.6806433949260624,-0.10857977986171359,-0.10425159505580267,-0.63085584378313,-0.25203024544428887,-0.26521167219950154,-0.32380401698531297,-0.2182817309187517,-0.17424764499413337,-0.1381823401054204,-0.3979820751587045,-0.25717204245373826,-0.32607465450187195,-0.17939889552184285,-0.8935157464008311,0.05023530381803145,0.42854902799780487,3.9356447094176517,4.453854968407906,0.38608012139517656,0.12992034340120862,-0.7049191638448515,0.15251376807068137,1.3890257184925794,-0.2963188789948769,-0.73705671094951,1.7179271034211205,-1.54649118361166,-0.3721305875875449,0.30671901290877507,0.9828539411658178,-1.3877085154910531,-0.002896552103017962,-0.5654448245646382,-0.14708712112251532,0.09662060151870008,0.20769719560196345,0.9943173484039864,-0.6862995258615369,-0.5029563314281171,15.201805169084134
0.3709821776359421,0.9625733952193288,0.9874389905747815,1.1994008730882426,0.04747460907042232,-0.8192369755877642,1.640210755551292,-0.21933282727189105,-0.2686113829986889,0.43849452900896146,0.0019919197880411844,0.9155424774049531,0.5450690038019117,0.43945084892116676,0.09139629821887559,-0.2196484231113359,0.9859278245260755,3.305109844529227,1.2494394110503475,0.6710002615875321,2.512156976951074,0.6865737501333399,2.4034397372318357,1.6936152279706513,1.6620617532416,-0.054609454991539214,-0.1309055531906977,-0.049041950670597245,2.714671314176126,1.9666145740090646,-0.25203024544428887,-0.26521167219950154,-0.32380401698531297,1.2567736022594793,-0.17424764499413337,-0.1381823401054204,1.5280013213078338,1.7301015724279902,1.7577965741439985,-0.6639524604135425,-0.16669816531758036,-1.0715700342936685,0.2936051260214586,2.701836677305261,2.972646696365944,0.6295818116924708,0.5154223934281682,-0.08653972067276461,0.08557010393288382,-0.7199290745208348,-0.2963188789948769,1.3567477035949576,-0.5820968759434416,0.6466250894910439,-0.3721305875875449,0.4587028584276129,0.15211745481885533,0.13699976599817854,-0.12265489589035299,0.44189347940295337,-0.14708712112251532,1.0146184480214642,0.6544835037866105,1.7009501391343487,-0.32488586971320194,1.3118742429325712,16.993564429978885
0.3709821776359421,0.6280723453671923,0.9874389905747815,0.34508035979692864,-0.25663563359253583,0.33285033791041974,0.6641431039862739,0.149321557364489,-0.2686113829986889,0.13261994846077488,0.29812399494346215,0.2132463010755823,0.5450690038019117,0.6764819341744884,0.7209368234021732,-0.2196484231113359,1.5069275990979116,0.46774370301930074,1.3780714282078521,0.3753401424440464,0.47935205702084804,0.03052256093254805,-0.2358502274968028,1.2610009519335375,0.8220629018380758,0.3757744585642708,0.5562667489785081,1.2607902915339624,1.6896084380917882,1.5955473714673225,3.3163979916399278,-0.26521167219950154,1.7999693885360046,-0.2182817309187517,-0.17424764499413337,-0.1381823401054204,0.7942933607491526,0.28584995367120636,0.3987501206793004,1.0319850167074063,2.7405721590154224,0.42417041652193144,0.5284685982818628,-0.22597710502468224,-0.23017215913028183,0.34472838828882973,0.3543737005359947,-0.16961746843288328,0.057771375422902255,-0.7199290745208348,-0.2963188789948769,1.3567477035949576,1.7179271034211205,-1.54649118361166,-0.3721305875875449,0.7964447373583636,-0.26355009252721284,0.6452358598279223,0.6402501089771147,1.1756337255028038,-0.14708712112251532,0.13062052175954317,0.8252787988466145,0.13851488560369604,0.1837703870881583,0.6205102146046899,16.118095750958314
